Preditcted_Index,Preditcted_Failure,Preditcted_Affected_Component_Uid,"	Preditcted_Affected_Component","	Preditcted_Utility_Drop","	Preditcted_Rule",Preditcted_Utility_Increase,CycleID,CycleSize,Optimal_Index ,Optimal_Failure,Optimal_Affected_Component_Uid,Optimal_Affected_Component,Optimal_Utility_Drop,Optimal_Rule,Optimal_Utility_Increase,CycleID,CycleSize
10,CF2,_SFLBSecdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,92.80956268,44.1,25,10,CF2,_SFLBSecdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,94.41692189,44.1,25
11,CF2,_SFLB6ecdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,92.80956268,44.1,25,11,CF2,_SFLB6ecdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,94.41692189,44.1,25
12,CF5,_SFLAlOcdEeet0YmmfbMwkw,Buy Now Item Filter,8.102681193,AddReplica,107.7168655,44.1,25,12,CF5,_SFLAlOcdEeet0YmmfbMwkw,Buy Now Item Filter,8.102681193,AddReplica,111.1947309,44.1,25
13,CF5,_SFLoCOcdEeet0YmmfbMwkw,Buy Now Item Filter,46.51717237,AddReplica,107.7168655,44.1,25,13,CF5,_SFLoCOcdEeet0YmmfbMwkw,Buy Now Item Filter,46.51717237,AddReplica,111.1947309,44.1,25
14,CF3,_SFLn9-cdEeet0YmmfbMwkw,Persistence Service,360.9116909,HwRedeployComponent,363.9037781,44.1,25,14,CF3,_SFLAg-cdEeet0YmmfbMwkw,Persistence Service,360.9116909,HwRedeployComponent,360.9116909,44.1,25
15,CF3,_SFLAg-cdEeet0YmmfbMwkw,Persistence Service,360.9116909,HwRedeployComponent,361.9841919,44.1,25,15,CF3,_SFLn9-cdEeet0YmmfbMwkw,Persistence Service,360.9116909,HwRedeployComponent,360.9116909,44.1,25
16,CF2,_SFLAr-cdEeet0YmmfbMwkw,Category Item Filter,60.33906335,RestartComponent,60.4541626,44.1,25,16,CF5,_SFLBL-cdEeet0YmmfbMwkw,Past Sales Item Filter,53.27595663,AddReplica,86.67432589,44.1,25
17,CF2,_SFLoI-cdEeet0YmmfbMwkw,Category Item Filter,60.33906335,RestartComponent,60.4541626,44.1,25,17,CF5,_SFLBz-cdEeet0YmmfbMwkw,Past Sales Item Filter,44.35496197,AddReplica,86.67432589,44.1,25
18,CF5,_SFLBz-cdEeet0YmmfbMwkw,Past Sales Item Filter,44.35496197,AddReplica,84.01980591,44.1,25,18,CF2,_SFLAr-cdEeet0YmmfbMwkw,Category Item Filter,60.33906335,RestartComponent,60.33906335,44.1,25
19,CF5,_SFLBL-cdEeet0YmmfbMwkw,Past Sales Item Filter,53.27595663,AddReplica,83.52619171,44.1,25,19,CF2,_SFLoI-cdEeet0YmmfbMwkw,Category Item Filter,60.33906335,RestartComponent,60.33906335,44.1,25
20,CF5,_SFLnXecdEeet0YmmfbMwkw,Last Second Sales Item Filter,10.32141473,AddReplica,78.50324249,44.1,25,20,CF5,_SFLnXecdEeet0YmmfbMwkw,Last Second Sales Item Filter,10.32141473,AddReplica,73.6380925,44.1,25
21,CF1,_SFLBOecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,46.24889755,44.1,25,21,CF3,_SFLBHecdEeet0YmmfbMwkw,Reputation Service,224.4356896,HwRedeployComponent,224.4356896,44.1,25
22,CF3,_SFLBHecdEeet0YmmfbMwkw,Reputation Service,224.4356896,HwRedeployComponent,223.225708,44.1,25,22,CF3,_SFLBvecdEeet0YmmfbMwkw,Reputation Service,224.4356896,HwRedeployComponent,224.4356896,44.1,25
23,CF3,_SFLBvecdEeet0YmmfbMwkw,Reputation Service,224.4356896,HwRedeployComponent,222.7250824,44.1,25,23,CF1,_SFLBOecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.10303805,44.1,25
24,CF1,_SFLB2ecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.86231232,44.1,25,24,CF1,_SFLB2ecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.10303805,44.1,25
25,CF3,_SFLnTecdEeet0YmmfbMwkw,Inventory Service,176.5041474,HwRedeployComponent,176.7621155,44.1,25,25,CF3,_SFLnTecdEeet0YmmfbMwkw,Inventory Service,176.5041474,HwRedeployComponent,176.5041474,44.1,25
1,CF1,_SE57Q-cdEeet0YmmfbMwkw,Persistence Service,309.3528779,RestartComponent,303.4320679,45.1,18,1,CF1,_SE57Q-cdEeet0YmmfbMwkw,Persistence Service,309.3528779,RestartComponent,309.3528779,45.1,18
2,CF2,_SE3ehOcdEeet0YmmfbMwkw,Persistence Service,309.3528779,RestartComponent,303.0455017,45.1,18,2,CF2,_SE3ehOcdEeet0YmmfbMwkw,Persistence Service,309.3528779,RestartComponent,309.3528779,45.1,18
3,CF2,_SFGvbecdEeet0YmmfbMwkw,Inventory Service,176.5041474,RestartComponent,176.948288,45.1,18,3,CF2,_SFGvbecdEeet0YmmfbMwkw,Inventory Service,176.5041474,RestartComponent,176.5041474,45.1,18
4,CF5,_SFE6gucdEeet0YmmfbMwkw,Inventory Service,73.43805832,AddReplica,179.3526764,45.1,18,4,CF5,_SE7Io-cdEeet0YmmfbMwkw,Bid and Buy Service,171.7496872,AddReplica,173.2757497,45.1,18
5,CF5,_SE7Io-cdEeet0YmmfbMwkw,Bid and Buy Service,171.7496872,AddReplica,173.4966431,45.1,18,5,CF5,_SFE6gucdEeet0YmmfbMwkw,Inventory Service,73.43805832,AddReplica,172.7781628,45.1,18
6,CF1,_SE1B6-cdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,45.1,18,6,CF1,_SE1B6-cdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,45.1,18
7,CF1,_SE5TmucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,118.805603,45.1,18,7,CF1,_SE5TmucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,45.1,18
8,CF2,_SE-zUecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,101.8973541,45.1,18,8,CF2,_SE-zUecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,45.1,18
9,CF5,_SExYKucdEeet0YmmfbMwkw,Item Management Service,96.46300559,AddReplica,98.50447083,45.1,18,9,CF5,_SExYKucdEeet0YmmfbMwkw,Item Management Service,96.46300559,AddReplica,97.37015589,45.1,18
10,CF1,_SFETMecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,46.24889755,45.1,18,10,CF2,_SE56uecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.10303805,45.1,18
11,CF2,_SE56uecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.86231232,45.1,18,11,CF1,_SFETMecdEeet0YmmfbMwkw,Availability Item Filter,45.10303805,RestartComponent,45.10303805,45.1,18
12,CF3,_SE-MhecdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.1867523,45.1,18,12,CF1,_SE2QYOcdEeet0YmmfbMwkw,Authentication Service,182.3307471,ReplaceComponent,210.2166261,45.1,18
13,CF1,_SE2QYOcdEeet0YmmfbMwkw,Authentication Service,182.3307471,ReplaceComponent,185.41008,45.1,18,13,CF3,_SE-MhecdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,45.1,18
14,CF3,_SEu7jecdEeet0YmmfbMwkw,Bid and Buy Service,171.7496872,HwRedeployComponent,173.4966431,45.1,18,14,CF1,_SE23iecdEeet0YmmfbMwkw,Authentication Service,158.5657034,ReplaceComponent,182.8169286,45.1,18
15,CF1,_SE23iecdEeet0YmmfbMwkw,Authentication Service,158.5657034,ReplaceComponent,168.8736572,45.1,18,15,CF3,_SEu7jecdEeet0YmmfbMwkw,Bid and Buy Service,171.7496872,HwRedeployComponent,171.7496872,45.1,18
16,CF1,_SEz0R-cdEeet0YmmfbMwkw,Authentication Service,151.9422892,ReplaceComponent,160.4672852,45.1,18,16,CF1,_SEz0R-cdEeet0YmmfbMwkw,Authentication Service,151.9422892,ReplaceComponent,175.1805217,45.1,18
17,CF3,_SFLB3ucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,HwRedeployComponent,102.502121,45.1,18,17,CF3,_SFLB3ucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,HwRedeployComponent,103.0166319,45.1,18
18,CF3,_SFACROcdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,HwRedeployComponent,92.80956268,45.1,18,18,CF3,_SFACROcdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,HwRedeployComponent,94.41692189,45.1,18
1,CF1,_SFS8XucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.6928024,46.1,15,1,CF1,_SFS8XucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,46.1,15
2,CF1,_SFS8_ucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,46.1,15,2,CF1,_SFS8_ucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,46.1,15
3,CF1,_SFS9nucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,46.1,15,3,CF1,_SFS9nucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,46.1,15
4,CF2,_SFS91ecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.7797394,46.1,15,4,CF2,_SFS8lecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,46.1,15
5,CF2,_SFS8lecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.1155396,46.1,15,5,CF2,_SFS9NecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,46.1,15
6,CF2,_SFS9NecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.0728378,46.1,15,6,CF2,_SFS91ecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,46.1,15
7,CF1,_SFS8hucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.71607208,46.1,15,7,CF1,_SFS8hucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,46.1,15
8,CF1,_SFS9JucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.71607208,46.1,15,8,CF1,_SFS9JucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,46.1,15
9,CF1,_SFS9xucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.71607208,46.1,15,9,CF1,_SFS9xucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,46.1,15
10,CF2,_SFS9TOcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,89.21559143,46.1,15,10,CF2,_SFS8rOcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,46.1,15
11,CF2,_SFS8rOcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.5513916,46.1,15,11,CF2,_SFS9TOcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,46.1,15
12,CF2,_SFS97OcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.5513916,46.1,15,12,CF2,_SFS97OcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,46.1,15
13,CF3,_SFS9COcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.673233,46.1,15,13,CF3,_SFS8aOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,46.1,15
14,CF3,_SFS9qOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.673233,46.1,15,14,CF3,_SFS9COcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,46.1,15
15,CF3,_SFS8aOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.4852905,46.1,15,15,CF3,_SFS9qOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,46.1,15
1,CF5,_SFODcucdEeet0YmmfbMwkw,Query Service,346.8780133,AddReplica,531.1669312,47.1,12,1,CF5,_SFNdpOcdEeet0YmmfbMwkw,Query Service,177.4191873,AddReplica,498.2634396,47.1,12
2,CF5,_SFNdpOcdEeet0YmmfbMwkw,Query Service,177.4191873,AddReplica,528.7335205,47.1,12,2,CF5,_SFODcucdEeet0YmmfbMwkw,Query Service,346.8780133,AddReplica,498.2634396,47.1,12
3,CF1,_SFNdhucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,47.1,12,3,CF1,_SFNdhucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,47.1,12
4,CF1,_SFNeJucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,47.1,12,4,CF1,_SFNeJucdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,47.1,12
5,CF2,_SFNdvecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.1155396,47.1,12,5,CF2,_SFNdvecdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,47.1,12
6,CF2,_SFODi-cdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.1155396,47.1,12,6,CF2,_SFODi-cdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,47.1,12
7,CF1,_SFNdrucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.71607208,47.1,12,7,CF1,_SFNdrucdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,47.1,12
8,CF1,_SFODfOcdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.60194397,47.1,12,8,CF1,_SFODfOcdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,47.1,12
9,CF2,_SFNd1OcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,89.58824158,47.1,12,9,CF2,_SFNd1OcdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,47.1,12
10,CF2,_SFODoucdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.5513916,47.1,12,10,CF2,_SFODoucdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,47.1,12
11,CF3,_SFNdkOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.4852905,47.1,12,11,CF3,_SFNdkOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,47.1,12
12,CF3,_SFNeMOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.4852905,47.1,12,12,CF3,_SFNeMOcdEeet0YmmfbMwkw,Bid and Buy Service,192.0054015,HwRedeployComponent,192.0054015,47.1,12
1,CF5,_SFOEEucdEeet0YmmfbMwkw,Query Service,292.3633804,AddReplica,529.6270752,48.1,18,1,CF5,_SFOEEucdEeet0YmmfbMwkw,Query Service,292.3633804,AddReplica,498.2634396,48.1,18
2,CF2,_SFOE0OcdEeet0YmmfbMwkw,Seller Reputation Item Filter,142.3709478,RestartComponent,139.7336884,48.1,18,2,CF2,_SFOE0OcdEeet0YmmfbMwkw,Seller Reputation Item Filter,142.3709478,RestartComponent,142.3709478,48.1,18
3,CF2,_SFOFcOcdEeet0YmmfbMwkw,Seller Reputation Item Filter,142.3709478,RestartComponent,139.7336884,48.1,18,3,CF2,_SFOFcOcdEeet0YmmfbMwkw,Seller Reputation Item Filter,142.3709478,RestartComponent,142.3709478,48.1,18
4,CF1,_SFOEwecdEeet0YmmfbMwkw,Buy Now Item Filter,129.7531016,RestartComponent,133.945694,48.1,18,4,CF1,_SFOEwecdEeet0YmmfbMwkw,Buy Now Item Filter,129.7531016,RestartComponent,129.7531016,48.1,18
5,CF1,_SFOFYecdEeet0YmmfbMwkw,Buy Now Item Filter,129.7531016,RestartComponent,133.945694,48.1,18,5,CF1,_SFOFYecdEeet0YmmfbMwkw,Buy Now Item Filter,129.7531016,RestartComponent,129.7531016,48.1,18
6,CF5,_SFOD_ucdEeet0YmmfbMwkw,Bid and Buy Service,94.12505047,AddReplica,173.4966431,48.1,18,6,CF5,_SFOD_ucdEeet0YmmfbMwkw,Bid and Buy Service,94.12505047,AddReplica,171.7496872,48.1,18
7,CF1,_SFOElOcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.6928024,48.1,18,7,CF1,_SFOD9OcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,48.1,18
8,CF1,_SFOD9OcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.4919205,48.1,18,8,CF1,_SFOElOcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,48.1,18
9,CF1,_SFOFNOcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,48.1,18,9,CF1,_SFOFNOcdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,48.1,18
10,CF2,_SFOEK-cdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.8089447,48.1,18,10,CF2,_SFOEK-cdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,48.1,18
11,CF1,_SFOEHOcdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.60194397,48.1,18,11,CF1,_SFOEHOcdEeet0YmmfbMwkw,Past Sales Item Filter,96.96008424,RestartComponent,96.96008424,48.1,18
12,CF5,_SFOEpucdEeet0YmmfbMwkw,Inventory Service,62.31643341,AddReplica,136.5210571,48.1,18,12,CF5,_SFOEpucdEeet0YmmfbMwkw,Inventory Service,62.31643341,AddReplica,129.5836221,48.1,18
13,CF5,_SFOFRucdEeet0YmmfbMwkw,Inventory Service,76.07959096,AddReplica,136.5210571,48.1,18,13,CF5,_SFOFRucdEeet0YmmfbMwkw,Inventory Service,76.07959096,AddReplica,129.5836221,48.1,18
14,CF2,_SFOEQucdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.5513916,48.1,18,14,CF2,_SFOEQucdEeet0YmmfbMwkw,Recommendation Item Filter,88.68012805,RestartComponent,88.68012805,48.1,18
15,CF2,_SFOE5-cdEeet0YmmfbMwkw,Future Sales Item Filter,81.28408947,RestartComponent,84.09285736,48.1,18,15,CF2,_SFOE5-cdEeet0YmmfbMwkw,Future Sales Item Filter,81.28408947,RestartComponent,81.28408947,48.1,18
16,CF2,_SFOFh-cdEeet0YmmfbMwkw,Future Sales Item Filter,81.28408947,RestartComponent,84.09285736,48.1,18,16,CF2,_SFOFh-cdEeet0YmmfbMwkw,Future Sales Item Filter,81.28408947,RestartComponent,81.28408947,48.1,18
17,CF5,_SFOEtucdEeet0YmmfbMwkw,Last Second Sales Item Filter,55.97086698,AddReplica,78.50324249,48.1,18,17,CF5,_SFOEtucdEeet0YmmfbMwkw,Last Second Sales Item Filter,55.97086698,AddReplica,73.6380925,48.1,18
18,CF5,_SFOFVucdEeet0YmmfbMwkw,Last Second Sales Item Filter,49.93484709,AddReplica,78.50324249,48.1,18,18,CF5,_SFOFVucdEeet0YmmfbMwkw,Last Second Sales Item Filter,49.93484709,AddReplica,73.6380925,48.1,18
1,CF1,_SFSWQecdEeet0YmmfbMwkw,Reputation Service,224.4356896,RestartComponent,223.225708,49.1,14,1,CF1,_SFSWQecdEeet0YmmfbMwkw,Reputation Service,224.4356896,RestartComponent,224.4356896,49.1,14
2,CF5,_SFOrc-cdEeet0YmmfbMwkw,Bid and Buy Service,31.40229154,AddReplica,173.4966431,49.1,14,2,CF5,_SFOrc-cdEeet0YmmfbMwkw,Bid and Buy Service,31.40229154,AddReplica,171.7496872,49.1,14
3,CF5,_SFOsE-cdEeet0YmmfbMwkw,Bid and Buy Service,130.1539523,AddReplica,173.4966431,49.1,14,3,CF5,_SFOsE-cdEeet0YmmfbMwkw,Bid and Buy Service,130.1539523,AddReplica,171.7496872,49.1,14
4,CF5,_SFSU9ecdEeet0YmmfbMwkw,Bid and Buy Service,39.05612611,AddReplica,173.4966431,49.1,14,4,CF5,_SFSU9ecdEeet0YmmfbMwkw,Bid and Buy Service,39.05612611,AddReplica,171.7496872,49.1,14
5,CF5,_SFSVlecdEeet0YmmfbMwkw,Bid and Buy Service,125.7516626,AddReplica,173.4966431,49.1,14,5,CF5,_SFSVlecdEeet0YmmfbMwkw,Bid and Buy Service,125.7516626,AddReplica,171.7496872,49.1,14
6,CF2,_SFOsQOcdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.502121,49.1,14,6,CF2,_SFOroOcdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,49.1,14
7,CF2,_SFSVwucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.502121,49.1,14,7,CF2,_SFOsQOcdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,49.1,14
8,CF2,_SFOroOcdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.1155396,49.1,14,8,CF2,_SFSVIucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,49.1,14
9,CF2,_SFSVIucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,102.1155396,49.1,14,9,CF2,_SFSVwucdEeet0YmmfbMwkw,Region Item Filter,103.0166319,RestartComponent,103.0166319,49.1,14
10,CF5,_SFOraecdEeet0YmmfbMwkw,Item Management Service,76.78198504,AddReplica,95.69760895,49.1,14,10,CF5,_SFOraecdEeet0YmmfbMwkw,Item Management Service,76.78198504,AddReplica,96.46300559,49.1,14
11,CF5,_SFOsCecdEeet0YmmfbMwkw,Item Management Service,64.67063378,AddReplica,95.69760895,49.1,14,11,CF5,_SFOsCecdEeet0YmmfbMwkw,Item Management Service,64.67063378,AddReplica,96.46300559,49.1,14
12,CF5,_SFSU6-cdEeet0YmmfbMwkw,Item Management Service,21.23892806,AddReplica,95.69760895,49.1,14,12,CF5,_SFSU6-cdEeet0YmmfbMwkw,Item Management Service,21.23892806,AddReplica,96.46300559,49.1,14
13,CF5,_SFSVi-cdEeet0YmmfbMwkw,Item Management Service,50.3117865,AddReplica,95.69760895,49.1,14,13,CF5,_SFSVi-cdEeet0YmmfbMwkw,Item Management Service,50.3117865,AddReplica,96.46300559,49.1,14
14,CF5,_SFSWK-cdEeet0YmmfbMwkw,Item Management Service,58.785783,AddReplica,95.69760895,49.1,14,14,CF5,_SFSWK-cdEeet0YmmfbMwkw,Item Management Service,58.785783,AddReplica,96.46300559,49.1,14
1,CF5,_SFSW4ecdEeet0YmmfbMwkw,Reputation Service,108.7378089,AddReplica,198.7075348,50.1,4,1,CF5,_SFSW4ecdEeet0YmmfbMwkw,Reputation Service,108.7378089,AddReplica,194.6543182,50.1,4
2,CF1,_SFSWy-cdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.306221,50.1,4,2,CF1,_SFSWy-cdEeet0YmmfbMwkw,Item Management Service,119.1233033,RestartComponent,119.1233033,50.1,4
3,CF2,_SFSW7ecdEeet0YmmfbMwkw,Last Second Sales Item Filter,96.67425092,RestartComponent,93.14013672,50.1,4,3,CF2,_SFSW7ecdEeet0YmmfbMwkw,Last Second Sales Item Filter,96.67425092,RestartComponent,96.67425092,50.1,4
4,CF1,_SFS8AOcdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,92.80956268,50.1,4,4,CF1,_SFS8AOcdEeet0YmmfbMwkw,Comment Item Filter,94.41692189,RestartComponent,94.41692189,50.1,4
