,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
873,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF1,273.371,16.5339,16.5339,2.4368,5.6108,8.0947
874,Availability Item Filter,_SEz0cucdEeet0YmmfbMwkw,CF2,257.0021,16.0313,16.0313,2.4099,5.5491,8.0056
875,Authentication Service,_SE0bNecdEeet0YmmfbMwkw,CF5,2947.6594,54.2924,54.2924,3.4695,7.9888,11.5254
876,Authentication Service,_SE1CkucdEeet0YmmfbMwkw,CF5,2945.7942,54.2752,54.2752,3.4692,7.9881,11.5244
877,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF3,3071.4295,55.4205,55.4205,3.4873,8.0299,11.5847
878,Query Service,_SE3ehucdEeet0YmmfbMwkw,CF5,6327.8771,79.548,79.548,3.8013,8.7527,12.6275
879,Query Service,_SE2Qd-cdEeet0YmmfbMwkw,CF5,3610.5705,60.088,60.088,3.5576,8.1916,11.818
880,Query Service,_SE23oOcdEeet0YmmfbMwkw,CF5,3609.5995,60.0799,60.0799,3.5575,8.1914,11.8176
881,Seller Reputation Item Filter,_SE3epOcdEeet0YmmfbMwkw,CF3,1981.5547,44.5147,44.5147,3.297,7.5916,10.9524
882,Seller Reputation Item Filter,_SE23HucdEeet0YmmfbMwkw,CF3,1128.3818,33.5914,33.5914,3.0525,7.0285,10.14
883,Item Management Service,_SE3eaOcdEeet0YmmfbMwkw,CF3,1031.0266,32.1096,32.1096,3.0133,6.9383,10.0099
884,Seller Reputation Item Filter,_SE23vucdEeet0YmmfbMwkw,CF3,842.4189,29.0245,29.0245,2.9255,6.7363,9.7184
885,Item Management Service,_SE2QWecdEeet0YmmfbMwkw,CF3,581.0629,24.1052,24.1052,2.7642,6.3649,9.1826
886,Item Management Service,_SE23gucdEeet0YmmfbMwkw,CF3,580.9403,24.1027,24.1027,2.7641,6.3646,9.1822
887,Query Service,_SE4FWecdEeet0YmmfbMwkw,CF2,15308.4277,123.7272,123.7272,4.1849,9.6362,13.902
888,Reputation Service,_SE4FUecdEeet0YmmfbMwkw,CF2,3356.4934,57.9353,57.9353,3.5259,8.1187,11.7127
889,Bid and Buy Service,_SE4F5ecdEeet0YmmfbMwkw,CF2,2984.737,54.6327,54.6327,3.4749,8.0013,11.5434
890,Seller Reputation Item Filter,_SEyloOcdEeet0YmmfbMwkw,CF2,2837.1407,53.2648,53.2648,3.4529,7.9506,11.4702
891,Bid and Buy Service,_SE1B9ecdEeet0YmmfbMwkw,CF2,2520.4784,50.2044,50.2044,3.4015,7.8322,11.2995
892,Persistence Service,_SE3ehOcdEeet0YmmfbMwkw,CF1,2150.7386,46.3761,46.3761,3.3326,7.6736,11.0706
893,Inventory Service,_SE23lOcdEeet0YmmfbMwkw,CF1,1401.4001,37.4353,37.4353,3.1466,7.2452,10.4527
894,Last Second Sales Item Filter,_SE3eiucdEeet0YmmfbMwkw,CF1,1341.256,36.6232,36.6232,3.1275,7.2014,10.3894
895,Comment Item Filter,_SE3equcdEeet0YmmfbMwkw,CF2,1306.986,36.1523,36.1523,3.1163,7.1755,10.352
896,Buy Now Item Filter,_SEx-pOcdEeet0YmmfbMwkw,CF2,764.725,27.6537,27.6537,2.8835,6.6395,9.5788
897,Authentication Service,_SE23iecdEeet0YmmfbMwkw,CF5,1045.2551,32.3304,32.3304,3.0192,6.952,10.0296
898,Item Management Service,_SExYKucdEeet0YmmfbMwkw,CF2,346.9126,18.6256,18.6256,2.5402,5.8491,8.4384
899,Past Sales Item Filter,_SE4GA-cdEeet0YmmfbMwkw,CF1,2509.9339,50.0992,50.0992,3.3997,7.828,11.2934
900,Comment Item Filter,_SE4sVecdEeet0YmmfbMwkw,CF2,2440.7831,49.4043,49.4043,3.3875,7.8001,11.2531
901,Seller Reputation Item Filter,_SE56w-cdEeet0YmmfbMwkw,CF2,2263.5877,47.5772,47.5772,3.3548,7.7247,11.1444
902,Comment Item Filter,_SE4s9ecdEeet0YmmfbMwkw,CF2,1496.9366,38.6903,38.6903,3.1752,7.3112,10.5478
903,Persistence Service,_SE4sz-cdEeet0YmmfbMwkw,CF5,1625.9803,40.3234,40.3234,3.2111,7.3939,10.6671
904,Last Second Sales Item Filter,_SE56qecdEeet0YmmfbMwkw,CF5,1164.236,34.1209,34.1209,3.066,7.0598,10.1852
905,Comment Item Filter,_SE5T3OcdEeet0YmmfbMwkw,CF2,742.6268,27.2512,27.2512,2.8708,6.6102,9.5365
906,Persistence Service,_SE5TtucdEeet0YmmfbMwkw,CF5,806.6909,28.4023,28.4023,2.9067,6.6929,9.6559
907,Seller Reputation Item Filter,_SE6hd-cdEeet0YmmfbMwkw,CF2,3974.462,63.0433,63.0433,3.5993,8.2876,11.9565
908,Seller Reputation Item Filter,_SE7vn-cdEeet0YmmfbMwkw,CF2,3689.628,60.7423,60.7423,3.567,8.2133,11.8493
909,Item Management Service,_SE57J-cdEeet0YmmfbMwkw,CF1,2074.1633,45.543,45.543,3.3168,7.6373,11.0183
910,Item Management Service,_SE7ImecdEeet0YmmfbMwkw,CF1,1923.0824,43.853,43.853,3.284,7.5617,10.9092
911,Last Second Sales Item Filter,_SE57SecdEeet0YmmfbMwkw,CF5,2048.93,45.2651,45.2651,3.3115,7.6251,11.0007
912,Seller Reputation Item Filter,_SE7wP-cdEeet0YmmfbMwkw,CF2,1410.9427,37.5625,37.5625,3.1495,7.252,10.4624
913,Last Second Sales Item Filter,_SE7Iu-cdEeet0YmmfbMwkw,CF5,1904.0862,43.6358,43.6358,3.2797,7.5518,10.8949
914,Authentication Service,_SE8W5OcdEeet0YmmfbMwkw,CF3,4189.8807,64.7293,64.7293,3.6222,8.3404,12.0327
915,Reputation Service,_SE57PecdEeet0YmmfbMwkw,CF3,3917.2824,62.5882,62.5882,3.593,8.2732,11.9356
916,Reputation Service,_SE7Ir-cdEeet0YmmfbMwkw,CF3,3633.0098,60.2745,60.2745,3.5603,8.1978,11.8269
917,Item Management Service,_SE7wA-cdEeet0YmmfbMwkw,CF1,734.026,27.0929,27.0929,2.8657,6.5985,9.5197
918,Last Second Sales Item Filter,_SE7wJecdEeet0YmmfbMwkw,CF5,722.2173,26.8741,26.8741,2.8587,6.5823,9.4963
919,Reputation Service,_SE7wGecdEeet0YmmfbMwkw,CF3,1387.7874,37.253,37.253,3.1423,7.2355,10.4386
920,Seller Reputation Item Filter,_SE6iF-cdEeet0YmmfbMwkw,CF2,274.396,16.5649,16.5649,2.4384,5.6146,8.1001
921,Item Management Service,_SE6h2-cdEeet0YmmfbMwkw,CF1,134.5869,11.6012,11.6012,2.129,4.9022,7.0724
922,Last Second Sales Item Filter,_SE6h_ecdEeet0YmmfbMwkw,CF5,135.0369,11.6205,11.6205,2.1305,4.9055,7.0772
923,Reputation Service,_SE6h8ecdEeet0YmmfbMwkw,CF3,267.7504,16.3631,16.3631,2.4277,5.5901,8.0647
924,Past Sales Item Filter,_SE8XBecdEeet0YmmfbMwkw,CF1,2897.3735,53.8273,53.8273,3.462,7.9716,11.5005
925,Comment Item Filter,_SE8XH-cdEeet0YmmfbMwkw,CF2,2819.7135,53.101,53.101,3.4502,7.9444,11.4613
926,Item Management Service,_SE8W3ecdEeet0YmmfbMwkw,CF1,2219.7002,47.1137,47.1137,3.3463,7.7051,11.1161
927,Persistence Service,_SE8W-ecdEeet0YmmfbMwkw,CF5,3061.3728,55.3297,55.3297,3.4859,8.0266,11.58
928,Seller Reputation Item Filter,_SE89uecdEeet0YmmfbMwkw,CF2,1981.4711,44.5137,44.5137,3.297,7.5916,10.9524
929,Last Second Sales Item Filter,_SE8Xn-cdEeet0YmmfbMwkw,CF1,1342.2242,36.6364,36.6364,3.1278,7.2021,10.3904
930,Reputation Service,_SE8Xk-cdEeet0YmmfbMwkw,CF5,1691.2526,41.1248,41.1248,3.2282,7.4332,10.7239
931,Seller Reputation Item Filter,_SE8-WecdEeet0YmmfbMwkw,CF2,1125.5927,33.5499,33.5499,3.0514,7.0261,10.1365
932,Item Management Service,_SE8XfecdEeet0YmmfbMwkw,CF1,1031.3047,32.1139,32.1139,3.0134,6.9386,10.0103
933,Last Second Sales Item Filter,_SE8-P-cdEeet0YmmfbMwkw,CF1,762.5994,27.6152,27.6152,2.8823,6.6367,9.5748
934,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF5,960.9389,30.999,30.999,2.9827,6.8679,9.9083
935,Item Management Service,_SE8-HecdEeet0YmmfbMwkw,CF1,581.444,24.1132,24.1132,2.7645,6.3655,9.1835
936,Seller Reputation Item Filter,_SE9lnOcdEeet0YmmfbMwkw,CF2,4259.0058,65.2611,65.2611,3.6293,8.3568,12.0563
937,Seller Reputation Item Filter,_SFACPucdEeet0YmmfbMwkw,CF2,3975.6096,63.0524,63.0524,3.5994,8.2879,11.957
938,Seller Reputation Item Filter,_SE_bGucdEeet0YmmfbMwkw,CF2,3688.6726,60.7344,60.7344,3.5669,8.213,11.8489
939,Seller Reputation Item Filter,_SFABnucdEeet0YmmfbMwkw,CF2,3403.26,58.3375,58.3375,3.5319,8.1325,11.7327
940,Seller Reputation Item Filter,_SE_aeucdEeet0YmmfbMwkw,CF2,3403.1272,58.3363,58.3363,3.5319,8.1325,11.7326
941,Last Second Sales Item Filter,_SE9lgucdEeet0YmmfbMwkw,CF1,2886.5399,53.7265,53.7265,3.4604,7.9678,11.4951
942,Last Second Sales Item Filter,_SFACJOcdEeet0YmmfbMwkw,CF1,2692.569,51.89,51.89,3.4302,7.8983,11.3948
943,Seller Reputation Item Filter,_SE-MF-cdEeet0YmmfbMwkw,CF2,2551.396,50.5113,50.5113,3.4068,7.8444,11.3171
944,Last Second Sales Item Filter,_SE_bAOcdEeet0YmmfbMwkw,CF1,2499.5516,49.9955,49.9955,3.3979,7.8239,11.2875
945,Last Second Sales Item Filter,_SFABhOcdEeet0YmmfbMwkw,CF1,2309.2588,48.0547,48.0547,3.3635,7.7447,11.1732
946,Last Second Sales Item Filter,_SE_aYOcdEeet0YmmfbMwkw,CF1,2309.0788,48.0529,48.0529,3.3634,7.7446,11.1731
947,Seller Reputation Item Filter,_SE-zVucdEeet0YmmfbMwkw,CF2,2263.1379,47.5724,47.5724,3.3547,7.7245,11.1441
948,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,1727.5804,41.5642,41.5642,3.2374,7.4545,10.7545
949,Seller Reputation Item Filter,_SE-z9ucdEeet0YmmfbMwkw,CF2,1695.1459,41.1721,41.1721,3.2292,7.4355,10.7272
950,Seller Reputation Item Filter,_SE9k_OcdEeet0YmmfbMwkw,CF2,1693.7696,41.1554,41.1554,3.2289,7.4347,10.726
951,Last Second Sales Item Filter,_SE-zPOcdEeet0YmmfbMwkw,CF1,1534.0384,39.1668,39.1668,3.1858,7.3357,10.5831
952,Item Management Service,_SE9lYOcdEeet0YmmfbMwkw,CF5,1797.1747,42.3931,42.3931,3.2546,7.494,10.8115
953,Item Management Service,_SFACAucdEeet0YmmfbMwkw,CF5,1676.681,40.9473,40.9473,3.2245,7.4246,10.7114
954,Last Second Sales Item Filter,_SE9k4ucdEeet0YmmfbMwkw,CF1,1145.6306,33.8472,33.8472,3.059,7.0437,10.1619
955,Last Second Sales Item Filter,_SE-z3OcdEeet0YmmfbMwkw,CF1,1145.4666,33.8447,33.8447,3.059,7.0436,10.1617
956,Seller Reputation Item Filter,_SE-Mt-cdEeet0YmmfbMwkw,CF2,1127.6821,33.581,33.581,3.0522,7.0279,10.1391
957,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF5,1552.8947,39.4068,39.4068,3.1911,7.3479,10.6007
958,Item Management Service,_SE_aPucdEeet0YmmfbMwkw,CF5,1435.9944,37.8945,37.8945,3.1572,7.2696,10.4878
959,Item Management Service,_SFABYucdEeet0YmmfbMwkw,CF5,1435.1426,37.8833,37.8833,3.1569,7.269,10.487
960,Reputation Service,_SE9lducdEeet0YmmfbMwkw,CF3,4196.1569,64.7778,64.7778,3.6229,8.3419,12.0349
961,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF3,3917.5622,62.5904,62.5904,3.593,8.2732,11.9357
962,Last Second Sales Item Filter,_SE-MnecdEeet0YmmfbMwkw,CF1,763.1183,27.6246,27.6246,2.8826,6.6374,9.5758
963,Reputation Service,_SE_a9OcdEeet0YmmfbMwkw,CF3,3636.5897,60.3041,60.3041,3.5607,8.1988,11.8284
964,Item Management Service,_SE-L2-cdEeet0YmmfbMwkw,CF5,1073.1386,32.7588,32.7588,3.0307,6.9783,10.0676
965,Reputation Service,_SFABeOcdEeet0YmmfbMwkw,CF3,3354.5201,57.9182,57.9182,3.5256,8.1181,11.7119
966,Reputation Service,_SE_aVOcdEeet0YmmfbMwkw,CF3,3352.1464,57.8977,57.8977,3.5253,8.1174,11.7109
967,Item Management Service,_SE-zGucdEeet0YmmfbMwkw,CF5,953.1297,30.8728,30.8728,2.9792,6.8598,9.8965
968,Reputation Service,_SE-L8ecdEeet0YmmfbMwkw,CF3,2510.234,50.1022,50.1022,3.3997,7.8281,11.2936
969,Item Management Service,_SE-zuucdEeet0YmmfbMwkw,CF5,712.6508,26.6955,26.6955,2.8529,6.569,9.4771
970,Item Management Service,_SE9kwOcdEeet0YmmfbMwkw,CF5,711.7583,26.6788,26.6788,2.8523,6.5677,9.4752
971,Reputation Service,_SE-zMOcdEeet0YmmfbMwkw,CF3,2231.5194,47.239,47.239,3.3486,7.7104,11.1238
972,Reputation Service,_SE-z0OcdEeet0YmmfbMwkw,CF3,1670.1421,40.8674,40.8674,3.2228,7.4207,10.7058
973,Reputation Service,_SE9k1ucdEeet0YmmfbMwkw,CF3,1668.8966,40.8521,40.8521,3.2224,7.4199,10.7047
974,Item Management Service,_SE-Me-cdEeet0YmmfbMwkw,CF5,468.5505,21.646,21.646,2.6708,6.1496,8.8721
975,Reputation Service,_SE-MkecdEeet0YmmfbMwkw,CF3,1107.9471,33.2858,33.2858,3.0445,7.0103,10.1137
976,Inventory Service,_SE8W7-cdEeet0YmmfbMwkw,CF5,3876.9757,62.2654,62.2654,3.5885,8.2628,11.9207
977,Buy Now Item Filter,_SE8XCucdEeet0YmmfbMwkw,CF5,3321.6812,57.634,57.634,3.5214,8.1082,11.6977
978,Recommendation Item Filter,_SE7vsecdEeet0YmmfbMwkw,CF1,2292.9302,47.8846,47.8846,3.3604,7.7376,11.163
979,Item Management Service,_SE7ImecdEeet0YmmfbMwkw,CF1,1923.0824,43.853,43.853,3.284,7.5617,10.9092
980,Bid and Buy Service,_SE7Io-cdEeet0YmmfbMwkw,CF5,2667.8954,51.6517,51.6517,3.4262,7.889,11.3815
981,Persistence Service,_SE7wH-cdEeet0YmmfbMwkw,CF2,1534.1866,39.1687,39.1687,3.1859,7.3358,10.5833
982,Category Item Filter,_SE8XJecdEeet0YmmfbMwkw,CF5,1379.4921,37.1415,37.1415,3.1397,7.2295,10.4299
983,Item Management Service,_SE7wA-cdEeet0YmmfbMwkw,CF2,734.026,27.0929,27.0929,2.8657,6.5985,9.5197
984,Availability Item Filter,_SE7wNecdEeet0YmmfbMwkw,CF2,438.7795,20.9471,20.9471,2.6422,6.084,8.7774
985,Seller Reputation Item Filter,_SFB2xucdEeet0YmmfbMwkw,CF2,3974.3786,63.0427,63.0427,3.5993,8.2876,11.9565
986,Seller Reputation Item Filter,_SFApR-cdEeet0YmmfbMwkw,CF2,2833.8917,53.2343,53.2343,3.4524,7.9494,11.4686
987,Reputation Service,_SFB2oOcdEeet0YmmfbMwkw,CF5,3393.5526,58.2542,58.2542,3.5307,8.1296,11.7286
988,Item Management Service,_SFB2iucdEeet0YmmfbMwkw,CF1,2073.9408,45.5405,45.5405,3.3168,7.6372,11.0182
989,Reputation Service,_SFApIecdEeet0YmmfbMwkw,CF5,2422.068,49.2145,49.2145,3.3842,7.7924,11.242
990,Item Management Service,_SFApC-cdEeet0YmmfbMwkw,CF1,1478.6447,38.4531,38.4531,3.1699,7.2989,10.5301
991,Last Second Sales Item Filter,_SFB2rOcdEeet0YmmfbMwkw,CF5,2047.7591,45.2522,45.2522,3.3113,7.6245,10.9998
992,Seller Reputation Item Filter,_SFAop-cdEeet0YmmfbMwkw,CF2,1413.0189,37.5901,37.5901,3.1501,7.2535,10.4646
993,Last Second Sales Item Filter,_SFApLecdEeet0YmmfbMwkw,CF5,1460.256,38.2133,38.2133,3.1644,7.2864,10.512
994,Seller Reputation Item Filter,_SFB3ZucdEeet0YmmfbMwkw,CF2,842.5049,29.0259,29.0259,2.9256,6.7364,9.7185
995,Reputation Service,_SFAogecdEeet0YmmfbMwkw,CF5,1203.2635,34.6881,34.6881,3.0804,7.0928,10.2327
996,Item Management Service,_SFAoa-cdEeet0YmmfbMwkw,CF1,729.6371,27.0118,27.0118,2.8631,6.5925,9.511
997,Seller Reputation Item Filter,_SFBPpucdEeet0YmmfbMwkw,CF2,558.0139,23.6223,23.6223,2.7466,6.3244,9.1242
998,Last Second Sales Item Filter,_SFAojecdEeet0YmmfbMwkw,CF5,725.8793,26.9421,26.9421,2.8609,6.5874,9.5036
999,Reputation Service,_SFB3QOcdEeet0YmmfbMwkw,CF5,716.6267,26.7699,26.7699,2.8553,6.5746,9.4851
1000,Item Management Service,_SFB3KucdEeet0YmmfbMwkw,CF1,432.4077,20.7944,20.7944,2.6359,6.0694,8.7562
1001,Reputation Service,_SFBPgOcdEeet0YmmfbMwkw,CF5,476.2886,21.824,21.824,2.6779,6.166,8.8957
1002,Last Second Sales Item Filter,_SFB3TOcdEeet0YmmfbMwkw,CF5,427.9213,20.6863,20.6863,2.6314,6.0589,8.7412
1003,Item Management Service,_SFBPaucdEeet0YmmfbMwkw,CF1,287.6737,16.9609,16.9609,2.4589,5.6618,8.1683
1004,Last Second Sales Item Filter,_SFBPjOcdEeet0YmmfbMwkw,CF5,281.5755,16.7802,16.7802,2.4496,5.6404,8.1374
1005,Seller Reputation Item Filter,_SFGvl-cdEeet0YmmfbMwkw,CF2,4260.9466,65.2759,65.2759,3.6295,8.3572,12.057
1006,Seller Reputation Item Filter,_SFGIzucdEeet0YmmfbMwkw,CF2,3971.387,63.0189,63.0189,3.5989,8.2869,11.9554
1007,Seller Reputation Item Filter,_SFE6DOcdEeet0YmmfbMwkw,CF2,3689.5589,60.7417,60.7417,3.567,8.2133,11.8492
1008,Seller Reputation Item Filter,_SFDr--cdEeet0YmmfbMwkw,CF2,3404.9586,58.352,58.352,3.5321,8.133,11.7334
1009,Seller Reputation Item Filter,_SFDFk-cdEeet0YmmfbMwkw,CF2,3120.0194,55.8571,55.8571,3.4942,8.0456,11.6073
1010,Last Second Sales Item Filter,_SFGvfecdEeet0YmmfbMwkw,CF1,2886.6776,53.7278,53.7278,3.4604,7.9679,11.4952
1011,Seller Reputation Item Filter,_SFFh5OcdEeet0YmmfbMwkw,CF2,2837.102,53.2645,53.2645,3.4529,7.9505,11.4702
1012,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,2694.3782,51.9074,51.9074,3.4305,7.8989,11.3957
1013,Recommendation Item Filter,_SFGvqecdEeet0YmmfbMwkw,CF2,2649.8014,51.4762,51.4762,3.4232,7.8822,11.3717
1014,Seller Reputation Item Filter,_SFGu9-cdEeet0YmmfbMwkw,CF2,2550.352,50.501,50.501,3.4066,7.844,11.3165
1015,Last Second Sales Item Filter,_SFE58ucdEeet0YmmfbMwkw,CF1,2498.893,49.9889,49.9889,3.3977,7.8236,11.2871
1016,Recommendation Item Filter,_SFGI4OcdEeet0YmmfbMwkw,CF2,2471.1563,49.7107,49.7107,3.3929,7.8124,11.271
1017,Last Second Sales Item Filter,_SFDr4ecdEeet0YmmfbMwkw,CF1,2308.2361,48.0441,48.0441,3.3633,7.7442,11.1726
1018,Recommendation Item Filter,_SFE6HucdEeet0YmmfbMwkw,CF2,2291.5091,47.8697,47.8697,3.3601,7.737,11.1621
1019,Seller Reputation Item Filter,_SFFgpOcdEeet0YmmfbMwkw,CF2,2266.4487,47.6072,47.6072,3.3553,7.726,11.1462
1020,Seller Reputation Item Filter,_SFFhROcdEeet0YmmfbMwkw,CF2,2264.2218,47.5838,47.5838,3.3549,7.725,11.1448
1021,Item Management Service,_SFGvW-cdEeet0YmmfbMwkw,CF1,2219.1228,47.1076,47.1076,3.3462,7.7049,11.1158
1022,Last Second Sales Item Filter,_SFDFeecdEeet0YmmfbMwkw,CF1,2116.6177,46.0067,46.0067,3.3256,7.6576,11.0475
1023,Recommendation Item Filter,_SFDsDecdEeet0YmmfbMwkw,CF2,2113.441,45.9722,45.9722,3.325,7.6561,11.0454
1024,Item Management Service,_SFGIkucdEeet0YmmfbMwkw,CF1,2072.5539,45.5253,45.5253,3.3165,7.6365,11.0172
1025,Recommendation Item Filter,_SFDrbecdEeet0YmmfbMwkw,CF2,1939.019,44.0343,44.0343,3.2876,7.5699,10.9211
1026,Item Management Service,_SFE50OcdEeet0YmmfbMwkw,CF1,1924.6188,43.8705,43.8705,3.2843,7.5625,10.9104
1027,Last Second Sales Item Filter,_SFFhyucdEeet0YmmfbMwkw,CF1,1921.845,43.8389,43.8389,3.2837,7.561,10.9083
1028,Item Management Service,_SFDrv-cdEeet0YmmfbMwkw,CF1,1772.0208,42.0954,42.0954,3.2485,7.4799,10.7912
1029,Recommendation Item Filter,_SFGHoOcdEeet0YmmfbMwkw,CF2,1760.4416,41.9576,41.9576,3.2456,7.4733,10.7817
1030,Last Second Sales Item Filter,_SFGu3ecdEeet0YmmfbMwkw,CF1,1726.6935,41.5535,41.5535,3.2372,7.454,10.7538
1031,Seller Reputation Item Filter,_SFETO-cdEeet0YmmfbMwkw,CF2,1695.7007,41.1789,41.1789,3.2293,7.4359,10.7277
1032,Seller Reputation Item Filter,_SFDsm-cdEeet0YmmfbMwkw,CF2,1695.4137,41.1754,41.1754,3.2293,7.4357,10.7274
1033,Seller Reputation Item Filter,_SFGILucdEeet0YmmfbMwkw,CF2,1695.4065,41.1753,41.1753,3.2293,7.4357,10.7274
1034,Item Management Service,_SFDFV-cdEeet0YmmfbMwkw,CF1,1625.7345,40.3204,40.3204,3.211,7.3937,10.6669
1035,Recommendation Item Filter,_SFGvCecdEeet0YmmfbMwkw,CF2,1584.7537,39.809,39.809,3.2,7.3682,10.63
1036,Last Second Sales Item Filter,_SFFhKucdEeet0YmmfbMwkw,CF1,1536.3529,39.1963,39.1963,3.1865,7.3372,10.5853
1037,Last Second Sales Item Filter,_SFE6kucdEeet0YmmfbMwkw,CF1,1534.7373,39.1757,39.1757,3.186,7.3361,10.5838
1038,Item Management Service,_SFFhqOcdEeet0YmmfbMwkw,CF1,1476.0304,38.4191,38.4191,3.1691,7.2971,10.5275
1039,Seller Reputation Item Filter,_SFDE8-cdEeet0YmmfbMwkw,CF2,1412.9638,37.5894,37.5894,3.1501,7.2534,10.4645
1040,Seller Reputation Item Filter,_SFDEU-cdEeet0YmmfbMwkw,CF2,1411.2524,37.5666,37.5666,3.1496,7.2522,10.4628
1041,Recommendation Item Filter,_SFFgtucdEeet0YmmfbMwkw,CF2,1404.7603,37.4801,37.4801,3.1476,7.2476,10.4561
1042,Recommendation Item Filter,_SFFhVucdEeet0YmmfbMwkw,CF2,1404.0083,37.4701,37.4701,3.1474,7.2471,10.4553
1043,Item Management Service,_SFGuu-cdEeet0YmmfbMwkw,CF1,1325.6107,36.4089,36.4089,3.1224,7.1896,10.3724
1044,Item Management Service,_SFE6cOcdEeet0YmmfbMwkw,CF1,1179.7509,34.3475,34.3475,3.0718,7.0731,10.2043
1045,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,1177.6821,34.3174,34.3174,3.071,7.0713,10.2017
1046,Last Second Sales Item Filter,_SFGIFOcdEeet0YmmfbMwkw,CF1,1148.736,33.893,33.893,3.0602,7.0464,10.1658
1047,Last Second Sales Item Filter,_SFETIecdEeet0YmmfbMwkw,CF1,1147.5608,33.8757,33.8757,3.0598,7.0454,10.1644
1048,Last Second Sales Item Filter,_SFDsgecdEeet0YmmfbMwkw,CF1,1145.8937,33.8511,33.8511,3.0591,7.0439,10.1623
1049,Seller Reputation Item Filter,_SFESm-cdEeet0YmmfbMwkw,CF2,1126.7951,33.5678,33.5678,3.0518,7.0271,10.138
1050,Recommendation Item Filter,_SFETTecdEeet0YmmfbMwkw,CF2,1052.3132,32.4394,32.4394,3.0221,6.9587,10.0393
1051,Recommendation Item Filter,_SFGIQOcdEeet0YmmfbMwkw,CF2,1049.821,32.4009,32.4009,3.0211,6.9564,10.0359
1052,Recommendation Item Filter,_SFDsrecdEeet0YmmfbMwkw,CF2,1049.7893,32.4005,32.4005,3.0211,6.9563,10.0359
1053,Last Second Sales Item Filter,_SFDE2ecdEeet0YmmfbMwkw,CF1,956.4358,30.9263,30.9263,2.9807,6.8632,9.9015
1054,Last Second Sales Item Filter,_SFCeWucdEeet0YmmfbMwkw,CF1,955.6577,30.9137,30.9137,2.9803,6.8624,9.9004
1055,Item Management Service,_SFGH8ucdEeet0YmmfbMwkw,CF1,882.6835,29.71,29.71,2.9458,6.783,9.7858
1056,Item Management Service,_SFES_-cdEeet0YmmfbMwkw,CF1,879.6434,29.6588,29.6588,2.9443,6.7795,9.7808
1057,Item Management Service,_SFDsX-cdEeet0YmmfbMwkw,CF1,879.2014,29.6513,29.6513,2.9441,6.779,9.78
1058,Recommendation Item Filter,_SFDEZecdEeet0YmmfbMwkw,CF2,874.3678,29.5697,29.5697,2.9417,6.7735,9.7721
1059,Recommendation Item Filter,_SFDFBecdEeet0YmmfbMwkw,CF2,873.3159,29.5519,29.5519,2.9412,6.7723,9.7704
1060,Reputation Service,_SFGvcecdEeet0YmmfbMwkw,CF3,4194.4288,64.7644,64.7644,3.6227,8.3415,12.0343
1061,Seller Reputation Item Filter,_SFCd1OcdEeet0YmmfbMwkw,CF2,839.8125,28.9795,28.9795,2.9242,6.7332,9.7139
1062,Reputation Service,_SFGIqOcdEeet0YmmfbMwkw,CF3,3915.7953,62.5763,62.5763,3.5928,8.2728,11.9351
1063,Last Second Sales Item Filter,_SFESgecdEeet0YmmfbMwkw,CF1,758.5178,27.5412,27.5412,2.88,6.6314,9.567
1064,Reputation Service,_SFE55ucdEeet0YmmfbMwkw,CF3,3636.9765,60.3074,60.3074,3.5607,8.1989,11.8285
1065,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF1,731.1662,27.0401,27.0401,2.864,6.5946,9.5141
1066,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF1,730.6788,27.0311,27.0311,2.8637,6.594,9.5131
1067,Recommendation Item Filter,_SFESrecdEeet0YmmfbMwkw,CF2,696.6209,26.3936,26.3936,2.843,6.5462,9.4442
1068,Reputation Service,_SFDr1ecdEeet0YmmfbMwkw,CF3,3356.0067,57.9311,57.9311,3.5258,8.1185,11.7125
1069,Reputation Service,_SFDFbecdEeet0YmmfbMwkw,CF3,3071.1762,55.4182,55.4182,3.4873,8.0298,11.5846
1070,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF1,584.767,24.182,24.182,2.767,6.3712,9.1917
1071,Reputation Service,_SFFhvucdEeet0YmmfbMwkw,CF3,2794.217,52.8604,52.8604,3.4463,7.9353,11.4482
1072,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF1,568.667,23.8467,23.8467,2.7549,6.3433,9.1514
1073,Seller Reputation Item Filter,_SFHV8ecdEeet0YmmfbMwkw,CF2,555.246,23.5637,23.5637,2.7445,6.3194,9.117
1074,Recommendation Item Filter,_SFCd5ucdEeet0YmmfbMwkw,CF2,521.8569,22.8442,22.8442,2.7176,6.2574,9.0275
